geom,sol,site,pos,Ls,SCLK_START,SCLK_END,lat_dd,lon_dd,easting_m,northing_m,elev_m,straightli,straight_1,traverse_d,total_dist,dist_bradb,azimuth_br,pitch_rad,roll_rad,tilt_rad,yaw_rad,pitch_deg,roll_deg,tilt_deg,yaw_deg,mobtrav_id,mobtrav_to,drive_type,site_pos,5_drive_av,sol_site_p,ORIG_FID
01010000A0E6100000E80AA82E482C61403FB35A64079C12C01B1000A04978B1C0,671,37,1542,151.6,457058324.1,457064367.8,-4.652371721,137.3838113,8143383.86,-275767.94,-4472.287598,108.36,214.809,113.58,7939,5064.564334,0,-0.04386,0.03701,0.05738,1.39418,-2.512992889,2.1205168,3.287631828,79.88062988,116.770834,8124.729264,final,37_1542,96.16261717,671_37_1542,-1
01010000A0E6100000A71E0C3A4B2C6140644FE77A389D12C043F5FF3FE079B1C0,672,38,0,152.2,457146507.4,457149355.6,-4.65353576,137.384183,8143405.889,-275836.925,-4473.875977,72.407,162.349,74.707,8014,5100.833087,0,-0.05042,0.00368,0.05056,-0.12586,-2.888853203,0.210848469,2.896874612,-7.21124681,82.151317,8206.880581,final,38_0,98.7674045,672_38_0,-1
01010000A0E6100000AF1FC0204B2C61408998807A219D12C07A150080D979B1C0,674,38,58,153.2,457336778.1,457337793.1,-4.65344802,137.3841709,8143405.174,-275831.724,-4473.849609,5.25,352.2,5.25,8019,5097.439764,0,-0.00279,0.09463,0.09467,1.55647,-0.159855225,5.421899615,5.424191447,89.17916194,5.305769,8212.18635,final,38_58,75.902066,674_38_58,-1
01010000A0E6100000B198E1E6482C6140102FD1EF2D9D12C0E5EFFF5F8779B1C0,676,38,202,154.2,457503347.7,457506261.4,-4.65349554,137.3838992,8143389.067,-275834.541,-4473.528809,15.953,261.073,16.337,8035,5110.308081,0,-0.09358,-0.12232,0.15387,1.22031,-5.361739047,-7.00841975,8.816101594,69.9186127,16.381858,8228.568208,final,38_202,61.0922545,676_38_202,-1
01010000A0E610000080F254E8482C6140440E9EE4839D12C0000000005878B1C0,677,38,338,154.6,457588363.6,457590524.3,-4.65382344,137.3838998,8143389.108,-275853.977,-4472.34375,19.436,179.881,19.459,8055,5124.731766,0,0.0656,-0.02468,0.07008,2.68601,3.758603136,-1.414059838,4.015288228,153.8970367,19.60016,8248.168368,final,38_338,57.89329233,677_38_338,-1
01010000A0E6100000A40FA2204A2C6140EA8D79E5A49E12C0A2FAFF1F8677B1C0,678,38,792,155.1,457676145.6,457685256.9,-4.65492591,137.3840488,8143397.935,-275919.325,-4471.523926,65.938,172.332,66.322,8122,5167.724558,0,-0.06489,-0.07916,0.10232,1.57549,-3.717923133,-4.535533906,5.86250416,90.26892767,66.490409,8314.658777,final,38_792,51.1167245,678_38_792,-1
01010000A0E6100000B2C37E4D4A2C61409E639BE6A49E12C0BD0A00C0A177B1C0,679,38,816,155.7,457767790.6,457773876.1,-4.65492593,137.3840702,8143399.203,-275919.326,-4471.631836,1.264,90.035,1.264,8124,5166.887881,0,-0.05523,-0.06617,0.08617,1.56176,-3.164445903,-3.79126173,4.937177321,89.48225661,1.235622,8315.894399,final,38_816,31.86085583,679_38_816,-1
01010000A0E610000061CB38FB4E2C6140537CC2EB339F12C07A1500807F76B1C0,683,38,1266,158.3,458120882.7,458129718.6,-4.6554715,137.3846413,8143433.056,-275951.665,-4470.498047,46.736,133.784,51.868,8176,5169.02915,0,-0.06252,0.03813,0.07322,-2.43837,-3.582132135,2.184688073,4.195196976,-139.7083099,52.393524,8368.287923,final,38_1266,26.90122367,683_38_1266,-1
01010000A0E6100000659706AA4B2C614022E95B1D0FA012C07A1500803E73B1C0,685,39,0,159.3,458300987.6,458308297.5,-4.65630766,137.3842363,8143409.054,-276001.228,-4467.244141,54.942,205.741,59.754,8236,5222.248627,0,0.06682,-0.05068,0.08384,-3.01522,3.828503987,-2.903750106,4.803678154,-172.7593803,60.438823,8428.726746,final,39_0,36.090066,685_39_0,-1
01010000A0E6100000E8530B46452C61404E6FFFAB2EA112C043F5FF3F8C70B1C0,688,39,444,160.9,458568791.9,458573879.5,-4.6574046,137.3834563,8143362.814,-276066.249,-4464.547852,79.698,215.329,80.29,8314,5301.707307,0,0.09775,0.07488,0.12306,-2.60879,5.600662447,4.29030797,7.050818627,-149.4726566,82.387785,8511.114531,final,39_444,47.09105383,688_39_444,-1
01010000A0E6100000572E5645452C6140E9F4545F57A112C0BD0A00C0826FB1C0,689,39,516,161.6,458659203.9,458660224.8,-4.65755985,137.3834559,8143362.794,-276075.452,-4463.510742,9.203,180.125,9.35,8323,5308.713932,0,0.14088,0.01848,0.14208,-3.12188,8.071829418,1.058826005,8.140584353,-178.8705481,9.625114,8520.739645,final,39_516,45.42854617,689_39_516,-1
01010000A0E6100000638F8689462C6140943C8F28D4A112C01B1000A0E86DB1C0,690,39,726,162.1,458746227.9,458748923.8,-4.65803589,137.3836105,8143371.957,-276103.668,-4461.908691,29.658,162.065,29.774,8353,5324.274385,0,0.07266,-0.0295,0.07841,2.86251,4.163111339,-1.690225496,4.492562072,164.0097418,29.542615,8550.28226,final,39_726,39.2705805,690_39_726,-1
01010000A0E61000008C9EE741452C6140A940416921A212C0BD0A00C0746CB1C0,691,39,924,162.7,458834694.6,458837052.7,-4.65833058,137.3834543,8143362.697,-276121.136,-4460.456055,19.756,207.851,23.781,8377,5343.592208,0,0.00214,0.0949,0.09492,-2.0578,0.122612968,5.437369476,5.438515391,-117.9032551,23.874885,8574.157145,final,39_924,43.043791,691_39_924,-1
01010000A0E6100000834472EA412C61403D95248749A212C0000000009F6BB1C0,692,39,1176,163.1,458927200.7,458927281.3,-4.65848361,137.3830464,8143338.518,-276130.207,-4459.621094,25.75,249.374,31.155,8408,5366.140296,0,0.08671,-0.03125,0.09215,-3.03718,4.968117042,-1.79049311,5.279806082,-174.0175956,31.005907,8605.163052,final,39_1176,39.47918817,692_39_1176,-1
01010000A0E6100000CD69F953412C614037AAF8A9A2A212C043F5FF3F446BB1C0,695,39,1396,164.7,459188495.3,459188630,-4.65882364,137.3829746,8143334.265,-276150.362,-4459.266602,20.596,191.877,23.385,8431,5384.266947,0,0.03682,0.08611,0.09363,3.13952,2.109630602,4.933739574,5.364603836,179.8812457,23.353255,8628.516307,final,39_1396,33.29826017,695_39_1396,-1
01010000A0E61000006941BB8F412C6140B58DC225F7A212C07A1500807669B1C0,696,39,1552,165.2,459279937.5,459282109.7,-4.65914591,137.3830031,8143335.954,-276169.465,-4457.462891,19.177,174.961,19.9,8451,5397.779323,0,0.13036,-0.04499,0.13787,2.96101,7.469077817,-2.57773712,7.899369121,169.6533761,19.876679,8648.392986,final,39_1552,22.8797425,696_39_1552,-1
01010000A0E6100000ED03A6A7412C61402B96AAA02FA312C0A2FAFF1FBC68B1C0,702,39,1666,168.4,459818349.8,459819718.9,-4.65936137,137.3830145,8143336.63,-276182.236,-4456.734863,12.789,176.984,12.973,8464,5407.123089,0,0.06316,-0.02993,0.06988,-3.14125,3.618801434,-1.714862681,4.003829072,-179.9803674,13.179072,8661.572058,final,39_1666,23.47206883,702_39_1666,-1
01010000A0E61000002D145322402C614027489195A7A312C07A150080B468B1C0,703,39,1888,169,459902079.3,459904840.2,-4.65981897,137.3828289,8143325.626,-276209.36,-4456.705078,29.258,202.016,29.737,8494,5434.984219,0,0.14617,0.0326,0.14973,2.64174,8.374924091,1.867842412,8.578897066,151.3605526,29.626118,8691.198176,final,39_1888,23.485986,703_39_1888,-1
01010000A0E61000009BE42544402C6140942C3DF4B3A312C0E5EFFF5F5568B1C0,705,40,0,170.1,460082436.7,460083095.6,-4.65986615,137.382845,8143326.582,-276212.157,-4456.333496,2.954,161.187,6.212,8500,5436.517749,0,0.15399,-0.11848,0.19401,2.00789,8.822977087,-6.788403957,11.11595418,115.0436227,4.929127,8696.127303,final,40_0,20.32835967,705_40_0,-1
01010000A0E6100000F8D86ACF3E2C6140924FDDB7EAA312C01B1000A00B6AB1C0,706,40,200,170.6,460166409.3,460168969.7,-4.66007507,137.3826673,8143316.047,-276224.54,-4458.04541,16.236,220.296,22.093,8522,5452.775138,0,-0.09124,0.0066,0.09148,-2.71366,-5.227666923,0.378152145,5.24141791,-155.481265,22.255526,8718.382829,final,40_200,18.86996283,706_40_200,-1
01010000A0E61000005774C61E3F2C6140D6CD9A8D21A412C043F5FF3F6E6AB1C0,709,40,366,172.4,460431343,460433726.3,-4.66028424,137.3827051,8143318.29,-276236.939,-4458.430664,12.599,169.779,17.324,8537,5460.862797,0,-0.0267,-0.09069,0.09453,-0.26434,-1.529797313,-5.196154244,5.416170037,-15.14556636,14.348397,8733.897383,final,40_366,14.25073283,709_40_366,-1
01010000A0E61000008FC538D13E2C6140E0E4F84D00A412C0E5EFFF5F406AB1C0,710,40,480,172.8,460524337.1,460526139,-4.66015741,137.3826681,8143316.098,-276229.421,-4458.251465,7.829,343.796,7.842,8545,5456.489774,0,0.06274,-0.04468,0.07701,-0.15468,3.594737207,-2.559975429,4.41234798,-8.862511175,7.783396,8741.680779,final,40_480,13.3514535,710_40_480,-1
01010000A0E6100000F6A847C73E2C61402E94D447FBA312C043F5FF3F3E6AB1C0,711,40,540,173.4,460611108.8,460612143.2,-4.66013825,137.3826634,8143315.817,-276228.285,-4458.243164,1.177,345.327,1.177,8546,5455.79749,0,0.07382,0.02843,0.07909,1.26069,4.229574444,1.628919012,4.531523202,72.23221627,1.914064,8743.594843,final,40_540,8.732777833,711_40_540,-1
01010000A0E6100000DCDDF6063F2C6140B0689A49DCA312C0BD0A00C0BE69B1C0,713,40,660,174.5,460791216.6,460792822.3,-4.660020018,137.3826938,8143317.617,-276221.277,-4457.745117,7.222,14.329,8.519,8556,5449.264343,0,0.19784,-0.04712,0.2033,-0.12015,11.33539702,-2.699777131,11.64823198,-6.884087909,8.819229,8752.414072,final,40_660,9.381128167,713_40_660,-1
01010000A0E610000039533B913C2C6140E54F3A9160A312C0BD0A00C01169B1C0,714,40,1000,175,460878183.2,460882751.3,-4.65954806,137.3823935,8143299.818,-276193.302,-4457.069336,33.132,327.64,37.796,8593,5439.298051,0,-0.11082,-0.00341,0.11087,-2.96346,-6.349518286,-0.195378608,6.352383075,-169.7937508,37.548483,8789.962555,final,40_1000,11.92995433,714_40_1000,-1
01010000A0E6100000B714DE5C3F2C6140874B8519C6A312C01B1000A0FD68B1C0,717,40,1286,176.9,461144094.2,461147872.3,-4.65993537,137.3827347,8143320.045,-276216.26,-4456.990723,30.553,138.712,32.479,8626,5443.857614,0,-0.14036,0.00907,0.14065,-2.84976,-8.042035612,0.51967272,8.058651389,-163.2792206,32.181938,8822.144493,final,40_1286,17.09925117,717_40_1286,-1
01010000A0E61000004FC4247C3F2C6140DBC8B829CCA312C0000000000669B1C0,719,40,1378,178,461322494.1,461323799.2,-4.65995851,137.3827496,8143320.929,-276217.631,-4457.023438,1.708,155.34,3.556,8630,5444.34287,0,-0.10445,0.01509,0.10553,-2.20204,-5.98454417,0.864593313,6.046423612,-126.1675983,3.590759,8825.735252,final,40_1378,15.3063115,719_40_1378,-1
01010000A0E6100000AAB01F343A2C6140A70B27CE02A312C05E0500E0C469B1C0,729,40,1850,182.9,462208658.3,462215358.5,-4.65919039,137.3821049,8143282.715,-276172.101,-4457.769043,59.36,320.086,64.054,8694,5434.213565,0,0.05996,-0.01268,0.06129,3.1139,3.43545494,-0.726510484,3.511658326,178.4133278,64.099235,8889.834487,final,40_1850,24.69228467,729_40_1850,-1
01010000A0E61000002F541A0E382C6140080128911BA312C043F5FF3FDB69B1C0,731,40,2040,185.2,462389558.7,462392192.9,-4.65928485,137.3818427,8143267.169,-276177.7,-4457.856445,17.475,250.133,17.475,8710,5448.572101,0,0.01641,-0.01335,0.02115,1.91279,0.940223742,-0.764898657,1.211805737,109.5947941,19.804384,8909.638871,final,40_2040,27.67400467,731_40_2040,-1
01010000A0E6100000E634BFAA302C6140A12D316A30A312C043F5FF3FE269B1C0,733,41,0,186.3,462562329.1,462568205.7,-4.65936438,137.3809408,8143213.711,-276182.414,-4457.883789,53.49,264.944,58.037,8772,5487.053048,0,0.12353,-0.00648,0.1237,-1.49459,7.077747643,-0.371276651,7.087487926,-85.6336991,58.694827,8968.333698,final,41_0,35.98660433,733_41_0,-1
01010000A0E61000003157EE7C2D2C6140F93E437BC7A212C0BD0A00C00B6AB1C0,735,41,322,186.9,462562329.1,462568205.7,-4.65896409,137.3805527,8143190.709,-276158.687,-4458.045898,32.994,315.983,39.191,8812,5484.317125,0,-0.05088,-0.01872,0.05421,2.78164,-2.915209262,-1.072576992,3.106004207,159.3762321,37.968606,9006.302304,final,41_322,36.05662483,735_41_322,-1
01010000A0E610000098585ECA292C6140A1BECEB6F6A212C043F5FF3F1B6AB1C0,738,41,592,189.2,463006013.1,463009471.4,-4.65914426,137.3801014,8143163.955,-276169.367,-4458.106445,28.718,248.15,32.577,8844,5510.016463,0,0.00746,-0.03221,0.03307,-1.97304,0.427426515,-1.845497058,1.894771429,-113.0468648,33.023498,9039.325802,final,41_592,36.19688483,738_41_592,-1
01010000A0E6100000BF88DDCA262C614062AFA0E50DA312C000000000816AB1C0,739,41,748,189.9,463097238.2,463099803.9,-4.6592327,137.3797354,8143142.262,-276174.609,-4458.503906,22.247,256.37,23.203,8868,5528.319801,0,0.01455,0.03968,0.04226,-1.95812,0.833653592,2.273496531,2.421319642,-112.1920118,22.964469,9062.290271,final,41_748,39.4258365,739_41_748,-1
01010000A0E6100000FAE5FCA5252C614020F9919D24A312C0A2FAFF1FD06AB1C0,740,41,838,190.5,463188543.3,463190257.6,-4.65931936,137.3795958,8143133.984,-276179.746,-4458.812988,9.719,238.095,11.727,8879,5537.656955,0,0.00013,0.03855,0.03855,-1.92121,0.007448451,2.2087523,2.2087523,-110.0772246,11.714701,9074.004972,final,41_838,30.69508083,740_41_838,-1
01010000A0E61000001CC29EEF192C6140E8BF8A892AA312C0BD0A00C0A16BB1C0,743,41,1330,192.3,463445587.1,463456628.8,-4.65934196,137.378166,8143049.237,-276181.085,-4459.631836,84.477,269.092,89.698,8969,5595.282529,0,0.04227,0.02447,0.04884,-1.82282,2.4218926,1.402027725,2.798325871,-104.4398928,92.623438,9166.62841,final,41_1330,42.83158983,743_41_1330,-1
01010000A0E6100000537D2DA8152C6140AC44E39B4BA312C05E0500E01D6BB1C0,744,41,1570,193.3,463541181.1,463551628.4,-4.65946811,137.3776437,8143018.275,-276188.563,-4459.116699,31.753,256.379,32.356,9001,5621.663756,0,0.15223,0.07048,0.16764,-2.12138,8.722136515,4.03820654,9.605064478,-121.5461207,31.924011,9198.552421,final,41_1570,38.36978717,744_41_1570,-1
01010000A0E610000074ACC9B5142C6140C2EF21E25CA312C0BD0A00C0C56AB1C0,746,41,1642,194,463721846.7,463723161.4,-4.65953401,137.3775281,8143011.424,-276192.469,-4458.772461,7.867,240.23,7.983,8999,5629.169641,0,0.01618,0.03809,0.04139,-2.32911,0.927045713,2.182396242,2.371472314,-133.448173,8.134596,9206.687017,final,41_1642,33.39745217,746_41_1642,-1
01010000A0E61000000B54C601112C6140658E9FAAB8A412C05E0500E0F16CB1C0,747,42,0,194.6,463802012.2,463812413.7,-4.66086069,137.3770761,8142984.629,-276271.108,-4460.944824,83.05,198.758,90.322,9091,5705.373893,0,0.06837,-0.0246,0.07265,-2.75893,3.917312445,-1.409476176,4.162538382,-158.075045,92.077515,9298.764532,final,42_0,43.23978833,747_42_0,-1
01010000A0E6100000D20C60920E2C61404C039953EBA412C07A150080836BB1C0,748,42,186,195.2,463895567.1,463898252.3,-4.66105395,137.3767788,8142967.009,-276282.563,-4459.513672,20.968,236.885,22.273,9113,5725.690664,0,0.06652,-0.01865,0.06908,-2.80302,3.811315253,-1.068566288,3.957992449,-160.6012159,22.627645,9321.392177,final,42_186,43.183651,748_42_186,-1
01010000A0E6100000D7DEAE63122C6140E4B6697C4FA612C0E5EFFF5F6C6BB1C0,751,42,852,197,464161408.1,464169559.9,-4.66241258,137.3772448,8142994.632,-276363.096,-4459.42334,85.109,161.126,112.38,9226,5767.309185,0,0.14831,-0.00645,0.14845,2.48999,8.49753706,-0.369557778,8.505558469,142.665918,114.352509,9435.744686,final,42_852,60.28995233,751_42_852,-1
01010000A0E6100000BA6A7E2E142C61404AB6B9A69AA612C0A2FAFF1F9F6CB1C0,753,42,1020,198.2,464339503.1,464341989.4,-4.66269932,137.3774636,8143007.6,-276380.092,-4460.621582,21.352,142.748,22.102,9248,5771.507664,0,0.05978,-0.09768,0.11447,2.79232,3.425141699,-5.596651743,6.558647881,159.9881511,22.369849,9458.114535,final,42_1020,48.58102083,753_42_1020,-1
01010000A0E610000014B67EEB142C61402A657E51E2A612C07A150080FB6AB1C0,780,43,216,215.1,466735712.2,466740186.4,-4.66297271,137.3775537,8143012.942,-276396.297,-4458.982422,17.057,161.809,21.774,9270,5780.193772,0,0.1012,-0.07729,0.12726,1.83361,5.798332887,-4.428390799,7.291460901,105.0581143,21.930371,9480.044906,final,43_216,54.6715778,780_43_216,-1
01010000A0E610000028E0FC7B152C6140AA52C200DCA612C043F5FF3FC16AB1C0,785,44,36,218.8,467185190.4,467186130.5,-4.66294862,137.3776226,8143017.026,-276394.869,-4458.754883,4.313,70.672,6.337,9277,5776.434084,0,0.14892,-0.0885,0.17306,1.41798,8.532487485,-5.070676487,9.915607603,81.24426943,5.969439,9486.014345,final,44_36,37.4499626,785_44_36,-1
01010000A0E6100000E7071BF5162C6140DAB9C7730BA712C043F5FF3FCF69B1C0,787,44,190,220,467362738.1,467365626.2,-4.66312962,137.3778024,8143027.685,-276405.598,-4457.80957,15.098,135.281,18.421,9295,5777.542491,0,0.01885,-0.11077,0.11236,1.76578,1.080025444,-6.346653497,6.437753786,101.1717415,18.480001,9504.494346,final,44_190,17.187415,787_44_190,-1
01010000A0E6100000633697B7172C614074EACE481CA712C0BD0A00C03269B1C0,790,44,256,221.9,467625034.6,467626196.8,-4.66319383,137.3778952,8143033.182,-276409.404,-4457.198242,6.76,123.318,7.216,9302,5776.822848,0,0.12183,-0.1361,0.18241,2.43886,6.980344818,-7.797955592,10.45132314,139.7363848,7.332189,9511.826535,final,44_256,13.428,790_44_256,-1
01010000A0E61000009F8196C9162C61408F361E5D48A712C05E0500E07467B1C0,792,44,370,223.1,467806240.2,467809392.6,-4.66336199,137.3777817,8143026.455,-276419.371,-4455.456543,12.013,213.928,15.472,9318,5788.762464,0,0.22933,0.00398,0.22936,2.91476,13.13964112,0.228037202,13.14135999,167.0034463,15.761923,9527.588458,final,44_370,13.8947846,792_44_370,-1
01010000A0E6100000B18AB983142C61400B922E9872A712C000000000D965B1C0,794,44,568,223.7,467979109.5,467983981.9,-4.66352308,137.3775042,8143010.009,-276428.92,-4453.847656,18.97,239.777,29.514,9347,5806.743693,0,0.13166,-0.16286,0.20905,2.29339,7.543562331,-9.331190652,11.97768271,131.4015678,29.888177,9557.476635,final,44_568,15.4863458,794_44_568,-1
01010000A0E61000002AE7520F142C614044EA608E8DA612C0BD0A00C0AC6CB1C0,797,44,920,225.6,468243241.4,468251291.6,-4.66264936,137.3774487,8143006.719,-276377.131,-4460.674805,51.893,356.376,52.706,9400,5769.86186,0,-0.05299,0.05883,0.07915,0.53226,-3.036103356,3.370710709,4.534960948,30.4962516,53.145334,9610.621969,final,44_920,21.76284383,797_44_920,-1
01010000A0E6100000D6FD9EA1142C614053B927AC79A612C0BD0A00C0406DB1C0,799,44,1140,227.5,468423195.2,468426143.9,-4.66257353,137.3775185,8143010.854,-276372.635,-4461.25293,6.099,42.515,10.578,9411,5763.755189,0,-0.02701,-0.00766,0.02808,1.94158,-1.547559005,-0.438885671,1.608865489,111.2443396,10.853544,9621.475513,final,44_1140,22.57686133,799_44_1140,-1
01010000A0E61000004951DC5A142C61407F7D1D5390A612C01B1000A0E76CB1C0,803,44,1282,229.4,468777880.1,468785277,-4.66265993,137.3774847,8143008.854,-276377.757,-4460.904785,5.496,201.262,9.897,9421,5768.925082,0,0.06488,-0.07001,0.09541,-2.77923,3.717350175,-4.011277524,5.466590323,-159.2381493,9.933718,9631.409231,final,44_1282,21.15248083,803_44_1282,-1
01010000A0E610000071472C10142C6140C86D7E90CBA612C0A2FAFF1F766BB1C0,807,44,1432,232.5,469138947.9,469140774.5,-4.66288592,137.3774491,8143006.743,-276391.152,-4459.461426,13.56,188.928,16.695,9438,5780.394641,0,-0.00207,-0.09847,0.09849,1.4739,-0.118602264,-5.641915409,5.643061324,84.44824942,16.876676,9648.285907,final,44_1432,22.74322867,807_44_1432,-1
01010000A0E61000003B639A95152C61400491C33CDCA612C05E0500E08F6AB1C0,812,44,1546,235.6,469585007.7,469586337.8,-4.66294951,137.3776348,8143017.75,-276394.922,-4458.562012,11.6,108.962,12.088,9450,5775.998524,0,0.24188,-0.02887,0.24357,1.73989,13.85870315,-1.654129155,13.95553302,99.68835382,12.061189,9660.347096,final,44_1546,22.12643967,812_44_1546,-1
01010000A0E6100000A6A6C08F172C6140AFB35E4424A712C000000000E068B1C0,817,44,1828,239.4,470018260.8,470023651.1,-4.66322429,137.3778762,8143032.056,-276411.209,-4456.875,21.647,138.8,35.279,9485,5778.924734,0,0.21895,-0.00774,0.21909,3.11246,12.54491092,-0.443469333,12.55293233,178.3308219,35.554359,9695.901455,final,44_1828,23.07080333,817_44_1828,-1
01010000A0E610000065AFEECA162C6140DA03DFD64CA712C043F5FF3F3467B1C0,826,44,2062,244.5,470818023.2,470822342.4,-4.66337906,137.3777823,8143026.493,-276420.383,-4455.204102,10.719,211.146,25.936,9511,5789.503396,0,0.16805,0.02089,0.16933,3.05644,9.628555747,1.196908834,9.701894345,175.1211123,25.951209,9721.852664,final,44_2062,18.53844917,826_44_2062,-1
01010000A0E6100000A884AE07142C6140BE416F2171A712C01B1000A0B865B1C0,835,44,2336,250.2,471621461.2,471625232.9,-4.66351749,137.3774451,8143006.503,-276428.589,-4453.721191,21.612,247.328,30.905,9542,5808.789279,0,0.08247,-0.19731,0.21365,2.37067,4.725182936,-11.30503026,12.24124329,135.8293856,31.551781,9753.404445,final,44_2336,21.98815533,835_44_2336,-1
01010000A0E6100000C21ABB77142C614005AA161E82A712C07A150080A164B1C0,837,44,2414,251.5,471798313.7,471800323.8,-4.6635823,137.3774985,8143009.67,-276432.43,-4452.630859,4.972,140.59,5.091,9547,5809.619379,0,0.19428,-0.25224,0.31711,2.29348,11.13142404,-14.45228742,18.16906464,131.4067244,5.160094,9758.564539,final,44_2414,21.19255133,837_44_2414,-1
01010000A0E6100000F03F7783132C61404C08A0B0BFA612C05E0500E0C66BB1C0,862,44,2958,268.6,474014388.1,474022923.9,-4.66284062,137.377382,8143002.766,-276388.467,-4459.776855,44.498,351.104,68.495,9616,5780.992687,0,-0.09144,-0.03328,0.09729,0.79426,-5.239126079,-1.906803542,5.574306389,45.50774584,69.010475,9827.575014,final,44_2958,29.88151783,862_44_2958,-1
01010000A0E610000093929611142C6140EBAFB1BFC5A612C043F5FF3FB66BB1C0,864,45,0,269.2,474198020.2,474199014.2,-4.66286372,137.3774498,8143006.783,-276389.837,-4459.711914,4.231,108.887,5.158,9621,5779.378351,0,0.06947,-0.12676,0.14446,2.00129,3.980337803,-7.262813011,8.276948308,114.6654706,4.384616,9831.95963,final,45_0,28.602089,864_45_0,-1
01010000A0E6100000CB09B4EE132C614013BFFA4EFEA612C07A1500807D6AB1C0,896,45,150,291.5,477043909.1,477047296.6,-4.66307949,137.3774332,8143005.797,-276402.626,-4458.490234,12.827,184.392,15.36,9636,5789.659736,0,0.07953,-0.06832,0.1048,2.9714,4.556733345,-3.914447656,6.004597693,170.2486792,17.134613,9849.094243,final,45_150,25.53213133,896_45_150,-1
01010000A0E61000009810E060142C614063846DE46FA712C043F5FF3FCE65B1C0,901,45,366,293.4,477478224.2,477481244.5,-4.66351276,137.3774876,8143009.024,-276428.309,-4453.805664,25.883,172.861,27.495,9664,5806.926717,0,0.19965,0.05502,0.207,-2.85102,11.43910238,3.152413789,11.86022636,-163.3514133,27.507791,9876.602034,final,45_366,25.79156167,901_45_366,-1
01010000A0E6100000FF3AEE16142C6140AAEF7CB573A712C0A2FAFF1F8265B1C0,903,45,450,294.6,477663278.1,477664513.3,-4.66352733,137.3774523,8143006.934,-276429.172,-4453.508301,2.255,247.493,6.334,9670,5808.947554,0,0.273,-0.00914,0.27315,-2.79589,15.64174781,-0.523683425,15.65034217,-160.192697,6.482859,9883.084893,final,45_450,21.613408,903_45_450,-1
