geom,Name,TerrainMIN,TerrainMAX,Color
0103000020E6100000010000000B0000006904CD2BE42B6140A5C68159CBAE12C06047336FE42B614001254AC6D3AE12C05FF8DAAEE42B6140B5A30828E4AE12C0E787CFCCE42B614098ADD9BAF1AE12C0E525804DE42B6140BC334F3D00AF12C0CEA44792E32B6140AD42BD7EFCAE12C077C166E8E32B6140BB475A2DEBAE12C0E5BC2B8CE22B6140569C5107E6AE12C0512145F1E22B6140D63D899ADDAE12C0CBF39F52E32B6140654ADD69CAAE12C06904CD2BE42B6140A5C68159CBAE12C0,MS,6,10,4
0103000020E61000000100000023000000649ABDA3EE2B6140DF40DE6B5CAE12C07C2AEBFDEE2B6140BAFD6E456DAE12C0F54B9E1FEF2B6140C436A40E7FAE12C0BFEEE26BEE2B61403BCEA14499AE12C051D921C7ED2B614050C90496AAAE12C000518B5AED2B614091319E95C0AE12C0994EC174ED2B6140F31FAD17E5AE12C045BA388BED2B6140F50BA227FAAE12C08385353BEE2B6140C3808FF6FCAE12C0107779D8EE2B614016A6229AF3AE12C0B5E2F0EEEE2B6140DECDCFAFF9AE12C0F54B9E1FEF2B6140C87BF2470EAF12C04EE02609EF2B6140B3150AF037AF12C08DE07F78ED2B6140EDD951EA46AF12C0666C872BED2B6140CB2DDE2746AF12C0F78CEC5BEC2B61404165641B44AF12C0FFD6847AEC2B6140455323B13DAF12C02B3900D0EC2B614049C6AFC42BAF12C0C53636EAEC2B6140B4D2039418AF12C05DDE0E02EC2B6140C2D7A04207AF12C06E94A37CEA2B614089BC47FCEDAE12C09CDE6771EA2B6140AB6AD35ED2AE12C0C4C6DCE6E92B6140F5DCA6BBC5AE12C0775056B4E92B61404A8ADD20A8AE12C0B5A7F3AAE92B61401CA90EA1A2AE12C0B8589BEAE92B61402539BE808EAE12C09CDE6771EA2B6140C436A40E7FAE12C0F4C1481BEA2B6140C9EE000471AE12C037B9C048EA2B6140BCC0028B67AE12C060266280EA2B6140C9020CF45BAE12C05669C8C3EA2B61407A95D54557AE12C0E30BB4A0EB2B6140C9020CF45BAE12C0C5D1E348EC2B6140DA9C8C6655AE12C0968E2496ED2B6140AC0CDD8669AE12C0649ABDA3EE2B6140DF40DE6B5CAE12C0,MS,6,10,4
0103000020E6100000010000000C000000FFD6847AEC2B6140455323B13DAF12C0F78CEC5BEC2B61404165641B44AF12C0636C872BED2B6140CB2DDE2746AF12C050217545EC2B6140D78774825BAF12C0B5C1EFABEB2B614032B7D8B85FAF12C06739593FEB2B6140553D4E3B6EAF12C0816434F8EA2B614091AA84E972AF12C0322BF64BEA2B6140050419725CAF12C06E94A37CEA2B61403FBC75674EAF12C0A140B7F0EA2B614057A3369344AF12C02D32FB8DEB2B6140D8446E263CAF12C0FFD6847AEC2B6140455323B13DAF12C0,MR,6,10,5
0103000020E6100000010000001C00000026D5F4C3D62B6140584B5714BEAA12C02A7DC4FFD52B61408154728DCFAA12C00B9BC848D62B6140348C31D309AB12C0D5554CCDD52B6140F24DD9F50CAB12C0A6E051E1D42B6140BB47B5F312AB12C05D08D730D32B6140F3620E3A2CAB12C001B62807D22B61406D7F74394DAB12C061F453EED02B6140DC53372E60AB12C09FA5549DCF2B6140FBCA3E6F72AB12C090D5C321CF2B6140E5BB6763A6AB12C02EEC69B9CF2B6140E6C6DCE4EBAB12C05C362EAECF2B614020BA1F4B2FAC12C09B50831ED02B61409AD6854A50AC12C0201CD93DCF2B6140C005EA8054AC12C0552337EFCE2B614020A6145B44AC12C01609E27ECE2B614087FE9B2A26AC12C0C2C92A14CE2B614001FC81B816AC12C0114BBC3ECD2B61401A2AD93513AC12C0EBAA9A47CC2B61405B3FF1DE05AC12C017F55E3CCC2B6140037A05F6BEAB12C0EBAA9A47CC2B6140B26C76026AAB12C05C64852BCC2B61409E948CE23FAB12C038828974CC2B61405317440407AB12C0232FD0FCCF2B6140F5F49C67BFAA12C0E228FECED12B6140A5ABECA3A9AA12C00C874506D42B61407496D4FAB6AA12C053B49135D52B61409AC53831BBAA12C026D5F4C3D62B6140584B5714BEAA12C0,SMR,3,4,3
0103000020E610000001000000150000009B50831ED02B61409AD6854A50AC12C03297983AD02B61401B64B2ED5CAC12C09B50831ED02B614003F3EB4971AC12C0E4147B8CCF2B6140D90B2B1E7BAC12C0AFB7BFD8CE2B61407E0F524992AC12C0E2AB26CBCD2B6140C86D1AB69AAC12C005466B00CD2B614008BBCE959BAC12C0F6126385CC2B61405528911D9CAC12C04B94F4AFCB2B6140CE2577AB8CAC12C02BC5EFB7CC2B61400A973D4F78AC12C0536511AFCD2B6140D27BE4085FAC12C0E2AB26CBCD2B6140E54859A743AC12C0C00B05D4CC2B6140DEA407A23CAC12C0453F2331CC2B6140EF2E0D1A32AC12C0EBAA9A47CC2B61405B3FF1DE05AC12C0114BBC3ECD2B61401A2AD93513AC12C0C2C92A14CE2B614001FC81B816AC12C01609E27ECE2B614087FE9B2A26AC12C0552337EFCE2B614020A6145B44AC12C0201CD93DCF2B6140C005EA8054AC12C09B50831ED02B61409AD6854A50AC12C0,CP,7,9,5
0103000020E6100000010000002B0000001DAEC9C1D32B61405457F29DB6AC12C03628FD3AD32B61409809F722CEAC12C0730E6AC5D22B6140C890795EE4AC12C0853FA466D22B61408777827ED8AC12C0080BFA85D12B6140E1E955DBCBAC12C011C89342D12B614019A3BF89C5AC12C0232FD0FCCF2B61408777827ED8AC12C03EFED4F4CE2B6140EFA7F36DE4AC12C008395103CE2B6140A7788F37E0AC12C014BF7056CD2B61409F01C8C7E7AC12C08504A722CD2B61407C91CE0BEAAC12C0CD1D700FCC2B61407D7DC31BFFAC12C058A65FEBCA2B6140DE5079570AAD12C053FCBCEDCB2B6140F55F5063D6AC12C004466B00CD2B614008BBCE959BAC12C0E2AB26CBCD2B6140C86D1AB69AAC12C0B0B7BFD8CE2B61407E0F524992AC12C0E4147B8CCF2B6140D90B2B1E7BAC12C09B50831ED02B614003F3EB4971AC12C03297983AD02B61401B64B2ED5CAC12C09B50831ED02B61409AD6854A50AC12C053E2E8B2D12B6140BF19F5703FAC12C0F47279C8D12B61409F0D856C2CAC12C07E64BD65D22B61409C12221B1BAC12C0CF9DFB11D32B6140EA3C526D00AC12C049BFAE33D32B6140E3AC0B58E4AB12C0014A0F86D32B6140D12696D5D5AB12C0AB662EDCD32B6140534258E6BEAB12C04C2803F5D42B614049F5172DC2AB12C05C47EC30D52B61406D7B8DAFD0AB12C0C6AB0596D52B614068C330BADEAB12C0CC0D5515D62B6140137B24E500AC12C0CDBEFC54D62B6140C250F4921BAC12C013D951C5D62B61406735328232AC12C0006B10C9D62B614051E3541A47AC12C086BE44D7D62B614099EE73C552AC12C03192DD7FD62B61409A19F2BA55AC12C07301046FD62B61407BC9DCCD5DAC12C07B8AB90CD62B61400FCD03F974AC12C01BE33964D52B61407DA1C6ED87AC12C09AAE8F83D42B614097AF796D98AC12C0AC9F0D5FD42B6140E6822FA9A3AC12C01DAEC9C1D32B61405457F29DB6AC12C0,CPR,7,10,5
0103000020E61000000100000011000000730E6AC5D22B6140C890795EE4AC12C063EF8089D22B6140F2BA40E6F9AC12C09F582EBAD22B6140DC68637E0EAD12C005AA5060D22B61402103E4F007AD12C0C375FFEECF2B6140481E3D3721AD12C0C5875054CF2B614040C98D5124AD12C0DC0184CDCE2B6140B369B82B14AD12C0C831F351CE2B6140EB659100FDAC12C095D4379ECD2B6140F009E30504AD12C014BF7056CD2B61409D01C8C7E7AC12C007395103CE2B6140A7788F37E0AC12C03FFED4F4CE2B6140EFA7F36DE4AC12C0232FD0FCCF2B61408777827ED8AC12C011C89342D12B614019A3BF89C5AC12C0050BFA85D12B6140E2E955DBCBAC12C0843FA466D22B61408777827ED8AC12C0730E6AC5D22B6140C890795EE4AC12C0,SMR,3,4,3
0103000020E61000000100000010000000EA81BFACF62B61403893A0404BAC12C06F717399F62B614018E97A9E44AC12C0EBB3131BF62B614043FFF60431AC12C0235820BBF52B61401611917E1AAC12C0CFAF9E80F52B61409B66EC150FAC12C020DC5E2CF52B6140471A671EFEAB12C041BE5AE3F42B61404D5C7287F3AB12C0203130ABF42B614013982A8DE4AB12C0B520E1FFF62B61401AD0782FC1AB12C0B933D8BEF72B6140478F237BE1AB12C0CF583AB9F72B614097C4C84E0CAC12C0158686E8F82B61404339B61D0FAC12C0C8C21AFEFA2B6140A5D9E0F7FEAB12C072836393FA2B614012AEA3EC11AC12C0CE03693AF82B61404511A03D39AC12C0EA81BFACF62B61403893A0404BAC12C0,RF,0,0,6
0103000020E6100000010000000F0000007FE340C5EB2B6140135F2C929AAF12C0DA8AC06DEC2B6140B55775719CAF12C0FE664366EC2B614012A232EEB9AF12C0941521C0EC2B614029CCF975CFAF12C0341F4957EC2B614036149D80DDAF12C0F504F4E6EB2B6140280F00D2EEAF12C04DE8D490EB2B6140EE4AB8D7DFAF12C07881F145EB2B6140E20215CDD1AF12C0F5BC904CEA2B61409B252534E9AF12C090646964E92B6140559FAFB1DAAF12C083458028E92B61402F84566BC1AF12C04ECED88FE92B614000B63DDEA4AF12C0C5A033F1E92B6140C14DA4DE8EAF12C093ACCCFEEA2B614024F9AC0494AF12C07FE340C5EB2B6140135F2C929AAF12C0,SMR,0,0,3
0103000020E6100000010000001D000000750B474AF02B614088EEA01217B012C091857AC3EF2B6140F8F5EE6845B012C0A74E06FDEE2B61403807771C51B012C07140A309EE2B6140E8045DAA41B012C0A3340AFCEC2B614071DFC9064BB012C08E231B28EC2B614015D812E64CB012C0409B84BBEB2B614095794A7944B012C029CBF33FEB2B61406A4F83F12EB012C02D2D43BFEB2B61407007E0E620B012C0FA17EBA5EC2B6140D52C738A17B012C02F75A659ED2B6140921BEBD60BB012C014FB72E0ED2B61408B8BA4C1EFAF12C0434537D5ED2B61401CC75CC7E0AF12C0BD36DEB9ED2B6140EA3F4BDBC7AF12C0078D31E4ED2B6140B72F5F91C6AF12C02270B91EEF2B6140C434FC3FB5AF12C08A232B44EF2B61400C12ECD89DAF12C0ABB0557CEF2B61401473378285AF12C0004CE3A7F02B6140B6146F157DAF12C0CAF52C36F12B61401AD4822B6DAF12C0D9636E32F12B614037A29BB889AF12C0D5B2C6F2F02B6140AAFBC676A3AF12C0D4011FB3F02B6140F007B27BC0AF12C0BE80E6F7EF2B6140400ACCEDCFAF12C08ED4D283EF2B6140EF4AB8D7DFAF12C01CC61621F02B61403AA98044E8AF12C0C64485F6F02B61404D3E6408F3AF12C06EFF54CDF02B61401652062E0EB012C0750B474AF02B614088EEA01217B012C0,SMR,0,0,3
0103000020E6100000010000001A00000091857AC3EF2B6140F6F5EE6845B012C0750B474AF02B614088EEA01217B012C06FFF54CDF02B61401652062E0EB012C0C64485F6F02B61404D3E6408F3AF12C01BC61621F02B61403AA98044E8AF12C08ED4D283EF2B6140EE4AB8D7DFAF12C0BE80E6F7EF2B6140400ACCEDCFAF12C0D4011FB3F02B6140F007B27BC0AF12C0D5B2C6F2F02B6140AAFBC676A3AF12C0D9636E32F12B614037A29BB889AF12C0CAF52C36F12B61401AD4822B6DAF12C0E9A1B82BF12B6140D26DB90564AF12C08503CE2EF22B61400BE3F06C69AF12C043F07D00F32B61401D6966EF77AF12C0A197FDA8F32B6140E3E7245188AF12C038E48B83F32B61402B9DFE099BAF12C0DE4F039AF32B6140BCE7BB86B8AF12C03533E443F32B6140049D953FCBAF12C0C7CECADEF22B61403AA98044E8AF12C0A390F866F22B6140CE9C2C75FBAF12C01A505C09F22B6140F20E97071FB012C0C9301A5EF32B6140283EFB3D23B012C0BB6089E2F22B6140D45B6EF64BB012C050F56A3BF12B6140F094A3BF5DB012C03A743280F02B6140E1A311015AB012C091857AC3EF2B6140F6F5EE6845B012C0,SM,0,0,2
0103000020E610000001000000060000003C7A9394EB2B6140BCB8C01A84AF12C06739593FEB2B6140553D4E3B6EAF12C0B5C1EFABEB2B614032B7D8B85FAF12C052FBCB4FEC2B6140E3A41EF568AF12C016921E1FEC2B61404DF4782075AF12C03C7A9394EB2B6140BCB8C01A84AF12C0,PR,0,0,1
0103000020E6100000010000000F0000006739593FEB2B6140553D4E3B6EAF12C03C7A9394EB2B6140BCB8C01A84AF12C07FE340C5EB2B6140135F2C929AAF12C093ACCCFEEA2B614024F9AC0494AF12C0C5A033F1E92B6140C14DA4DE8EAF12C04ECED88FE92B614000B63DDEA4AF12C083458028E92B61402F84566BC1AF12C0406608C4E72B614045C228E3C1AF12C0C84455A2E72B61400BFEE0E8B2AF12C0406608C4E72B61403F46EDBD90AF12C064F332FCE72B61405498CA257CAF12C003B50715E92B61400BE3F06C69AF12C0342BF64BEA2B6140050419725CAF12C0816434F8EA2B614091AA84E972AF12C06739593FEB2B6140553D4E3B6EAF12C0,MR,0,0,5
0103000020E6100000010000001E00000083458028E92B61402F84566BC1AF12C090646964E92B6140559FAFB1DAAF12C068B7D1FAE82B61400B2DDC54E7AF12C0C19AB2A4E82B614062E752BCE8AF12C0187E934EE82B61405C2FF6C6F6AF12C041B56084E72B61404F2A591808B012C0BBCF0E64E62B6140F022A2F709B012C013B3EF0DE62B6140EA7E50F202B012C0C166BAA2E42B6140FD6A450218B012C0590E93BAE32B614014950C8A2DB012C0CBBAFF9DE22B6140A5FFBFFB52B012C0CBB3FA5BE12B61403836728885B012C07C307B00E12B6140C1BFD49180B012C0E67C8695E02B614024A18EC47AB012C0F2EAC791E02B61401A6859FB68B012C0578B42F8DF2B61401D1148AF5EB012C01E358C86E02B614004E7802749B012C0E8DED514E12B6140E718689A2CB012C0DF213C58E12B6140EE79B34314B012C000600ED0E12B6140C463F7ABE9AF12C0604C7D81E22B61403E835EE8E9AF12C081F60730E32B6140DCA1C923EAAF12C0012BB210E42B61409ABFA5A6E2AF12C09AD98F6AE42B614032193A2FCCAF12C02ACBD307E52B614012A232EEB9AF12C0F8D66C15E62B6140223CB360B3AF12C07B0B17F6E62B6140565CA955BBAF12C0C84455A2E72B61400BFEE0E8B2AF12C0406608C4E72B614045C228E3C1AF12C083458028E92B61402F84566BC1AF12C0,MS,0,0,4
0103000020E6100000010000000F000000E67C8695E02B614024A18EC47AB012C07C307B00E12B6140C1BFD49180B012C0E42D2ED5E02B61404813F9569EB012C0E2CBDE55E02B614055479171C1B012C0DC698FD6DF2B614037A87350D9B012C047B4AC3ADE2B614016FAE7EDF4B012C01D63E303DD2B6140CDCA83B7F0B012C0F1B6CF8FDC2B61404DE645C8D9B012C0041CBEF5DC2B61403C4EDCE7C2B012C05ECC9034DD2B6140B0B964CEB4B012C0AC5427A1DD2B6140E1BE017DA3B012C0E1628A94DE2B6140D1E17AAE8AB012C05F973475DF2B614080FF563183B012C04ACEA83BE02B6140CEE6175D79B012C0E67C8695E02B614024A18EC47AB012C0,CP,0,0,5
0103000020E6100000010000001100000000893070D92B6140692267348EB012C0CC08A414D92B6140789E0B889BB012C05C423B30D82B614096802F05A3B012C089EAB7E3D62B6140D5B8D9668DB012C0F514BD28D72B6140AF262FCB71B012C0EAACF4EAD62B61403F6677C649B012C0EE6A1A2BD82B6140BDEC551328B012C054259192D92B6140497441190EB012C0C847D037DB2B614042E4FA03F2AF12C0B5E0937DDC2B614023265D71D9AF12C0D018ED36DD2B6140C3993D87D4AF12C0B511C15DDD2B6140F2DF9B9BEAAF12C00A9A57CADD2B614055CEAA1D0FB012C0FCD5B8CBDC2B61405C5EF1322BB012C059B29433DB2B61406A92894D4EB012C03512733CDA2B6140374A7D7870B012C000893070D92B6140692267348EB012C0,LBRp,0,0,1
0103000020E6100000010000001F000000578B42F8DF2B61401D1148AF5EB012C0F2EAC791E02B61401A6859FB68B012C0E67C8695E02B614024A18EC47AB012C04ACEA83BE02B6140CEE6175D79B012C05E973475DF2B614080FF563183B012C0E1628A94DE2B6140D0E17AAE8AB012C0AC5427A1DD2B6140E1BE017DA3B012C05DCC9034DD2B6140B0B964CEB4B012C0071CBEF5DC2B61403C4EDCE7C2B012C0AC9C7A1FDC2B61401322FECDCAB012C01EFA8E42DB2B61407029B5EEC8B012C0BA3F18DBD92B6140F753E540AEB012C000893070D92B6140692267348EB012C03512733CDA2B6140374A7D7870B012C058B29433DB2B61406A92894D4EB012C0FCD5B8CBDC2B61405D5EF1322BB012C00A9A57CADD2B614053CEAA1D0FB012C0B611C15DDD2B6140F2DF9B9BEAAF12C0D018ED36DD2B6140C3993D87D4AF12C0FC0DE0ACDD2B6140152550B8D1AF12C086AA52CBDE2B6140B5519A7CC6AF12C05B1EB416E02B6140654F800AB7AF12C0125ABCA8E02B6140B379B05C9CAF12C01603281BE12B61403E23E35E98AF12C0624FE1F6E02B6140FD0C4F2AAFAF12C0A2623125E02B614038BD8B34D3AF12C07667C5F0DF2B61402FB351D7F5AF12C0DE0C823EE02B61403F32DA0F0DB012C0EED7D0D2DF2B6140000029C622B012C0DBB8E796DF2B6140D45B6EF64BB012C0578B42F8DF2B61401D1148AF5EB012C0,MS,0,0,4
0103000020E6100000010000000F00000000600ED0E12B6140C463F7ABE9AF12C0DF213C58E12B6140EE79B34314B012C0E8DED514E12B6140E718689A2CB012C01E358C86E02B614004E7802749B012C0578B42F8DF2B61401D1148AF5EB012C0DAB8E796DF2B6140D45B6EF64BB012C0EED7D0D2DF2B6140000029C622B012C0DE0C823EE02B61403F32DA0F0DB012C04C30F8BAE02B61408DBA08F8F3AF12C034051D02E12B6140EB4F5586CEAF12C0624FE1F6E02B6140FD0C4F2AAFAF12C01603281BE12B61403E23E35E98AF12C0A4A5BA16E22B614033A148988FAF12C01DED3808E22B6140FD0C4F2AAFAF12C000600ED0E12B6140C463F7ABE9AF12C0,MR,0,0,5
0103000020E61000000100000007000000DE0C823EE02B61403F32DA0F0DB012C07967C5F0DF2B61402FB351D7F5AF12C0A2623125E02B614038BD8B34D3AF12C0624FE1F6E02B6140FD0C4F2AAFAF12C034051D02E12B6140EB4F5586CEAF12C04C30F8BAE02B61408DBA08F8F3AF12C0DE0C823EE02B61403F32DA0F0DB012C0,SMR,0,0,3
0103000020E61000000100000013000000061CBEF5DC2B61403C4EDCE7C2B012C0F1B6CF8FDC2B61404DE645C8D9B012C0205CDEC1DB2B614063671E9CF9B012C009E2AA48DC2B614079FC016004B112C0B95914DCDB2B61402B7BC0C114B112C0839A09A9DA2B61402B7BC0C114B112C0FA526809D92B6140153DEE4914B112C07E800DA8D82B614086019F0EF3B012C050D4F933D82B61406BB45E55F6B012C00C585544D72B6140691F7B91EBB012C00B09FD83D72B61401AC64FD3D1B012C0D4B24612D82B614078E111E4BAB012C05C423B30D82B614096802F05A3B012C0CC08A414D92B6140789E0B889BB012C000893070D92B6140692267348EB012C0BA3F18DBD92B6140F553E540AEB012C01EFA8E42DB2B61407229B5EEC8B012C0AC9C7A1FDC2B61401322FECDCAB012C0061CBEF5DC2B61403C4EDCE7C2B012C0,CPS,0,0,4
0103000020E61000000100000015000000FA526809D92B6140153DEE4914B112C09F0D38E0D82B614094212C392BB112C0CA6B7D48D82B61401A138AC443B112C099FA4021D82B61406A26601D4AB112C03B0469B8D72B61408708849A51B112C0A3558B5ED72B61408CC0E08F43B112C063ECDD2DD72B61403F3F9FF153B112C0557E9C31D72B6140F7FB2FCB64B112C00F515002D62B614039CA485881B112C0DCA43C8ED52B6140C6B323F686B112C0481CC6F5D42B6140F040D9C27DB112C0F00B7948D42B61403F82A54D73B112C08B6BFEE1D42B6140B2EF44C647B112C0D249F250D62B61404E01364423B112C0445FB3F5D62B6140232E800818B112C0EB7BD24BD72B61400738519B25B112C0639D856DD72B61406AF764B115B112C0B4251CDAD72B614061BE2FE803B112C052D4F933D82B61406BB45E55F6B012C07E800DA8D82B614086019F0EF3B012C0FA526809D92B6140153DEE4914B112C0,CP,0,0,5
0103000020E6100000010000000F000000D249F250D62B61404E01364423B112C08B6BFEE1D42B6140B2EF44C647B112C0F00B7948D42B61403F82A54D73B112C0481CC6F5D42B6140F040D9C27DB112C0F3BC2088D42B614056AC6CD588B112C08902AA20D32B6140962811C589B112C0B79BC6D5D22B61407EFE493D74B112C0BAD26133D22B61404ABD88D74CB112C09F035D3BD32B6140222C350929B112C06C0FF648D42B61407D3C19CEFCB012C0050D3001D52B6140A044FFCBE8B012C04A0956F3D52B6140B0E85F3AE9B012C076531AE8D52B6140EE219503FBB012C0B76D6F58D62B614046C8007B11B112C0D249F250D62B61404E01364423B112C0,CPR,0,0,5
0103000020E610000001000000120000005C423B30D82B614096802F05A3B012C0D4B24612D82B614078E111E4BAB012C00B09FD83D72B61401AC64FD3D1B012C00F585544D72B6140691F7B91EBB012C052D4F933D82B61406BB45E55F6B012C0B4251CDAD72B614061BE2FE803B112C0639D856DD72B61406AF764B115B112C0EB7BD24BD72B61400738519B25B112C0445FB3F5D62B6140232E800818B112C0D249F250D62B61404E01364423B112C0B76D6F58D62B614046C8007B11B112C076531AE8D52B6140EE219503FBB012C04A0956F3D52B6140B0E85F3AE9B012C0050D3001D52B6140A044FFCBE8B012C01639939FD52B6140EFF04E98D7B012C028B4529CD62B6140BD46BCF5A9B012C089EAB7E3D62B6140D5B8D9668DB012C05C423B30D82B614096802F05A3B012C0,CP,0,0,5
0103000020E6100000010000000E000000838929C2D32B61404F18931E15B012C045C4A5D0D22B61409BD84A233DB012C0EA71F7A6D12B614071C9731771B012C05E80B309D12B61404F72F90097B012C075376575D02B61405ACEF4CDC3B012C061488C28D02B6140A2C8D20FB1B012C0538BF26BD02B6140D5765E7295B012C0538BF26BD02B6140329220837EB012C0DBB8970AD02B614068D58FA96DB012C070B6CD24D02B61404E9C5AE05BB012C04ACE58AFD02B61402572935846B012C02F36EF14D12B614038D630B12DB012C00FBD471FD32B6140B65C0FFE0BB012C0838929C2D32B61404F18931E15B012C0,SMR,0,0,3
0103000020E6100000010000000D00000070B6CD24D02B61404E9C5AE05BB012C0E47531C7CF2B6140F8CDD8886FB012C0C4375F4FCF2B614004167C937DB012C035957372CE2B6140D1E17AAE8AB012C0DC483E07CD2B6140D871C1C3A6B012C0AAEB8253CC2B6140BE7B9256B4B012C001B53796CB2B6140CFE0EF6FA5B012C0F7F3931FCC2B614073E8F388A1B012C0E38C5765CD2B6140F8CB8D8980B012C00183D65ECF2B614009AD0D1850B012C02F36EF14D12B614038D630B12DB012C04ACE58AFD02B61402572935846B012C070B6CD24D02B61404E9C5AE05BB012C0,CP,0,0,5
0103000020E6100000010000000E00000001B53796CB2B6140CFE0EF6FA5B012C0AAEB8253CC2B6140BE7B9256B4B012C0DC483E07CD2B6140D871C1C3A6B012C035957372CE2B6140D1E17AAE8AB012C0C4375F4FCF2B614004167C937DB012C0C486B70FCF2B6140536FA75197B012C024273276CE2B6140626039109BB012C035957372CE2B614080425D8DA2B012C0059A073ECE2B61404D0E5CA8AFB012C00CF5517BCD2B614055479171C1B012C0307B7771CC2B6140F2877D5BD1B012C073DD1F60CB2B61403004224BD2B012C01A98EF36CB2B614028CBEC81C0B012C001B53796CB2B6140CFE0EF6FA5B012C0,LR,0,0,1
0103000020E610000001000000090000000CF5517BCD2B614055479171C1B012C0059A073ECE2B61404D0E5CA8AFB012C00AFC56BDCE2B61408E33EF4BA6B012C0973CF31ACF2B61404813F9569EB012C0FFEF6440CF2B6140F8FCD3F4A3B012C0AF67CED3CE2B6140F553E540AEB012C061DF3767CE2B6140123609BEB5B012C02C827CB3CD2B61406ADC7435CCB012C00CF5517BCD2B614055479171C1B012C0,Ridge,0,0,0
0103000020E6100000010000000600000074ADBB6DCF2B61403F494058DCB012C043520D2FCE2B6140304728A7F1B012C09BE69518CE2B61400474726BE6B012C0AFA4876FCF2B61407499BCC9CFB012C069A3D665CF2B614056338681D6B012C074ADBB6DCF2B61403F494058DCB012C0,Ridge,0,0,0
0103000020E6100000010000002200000075376575D02B61405ACEF4CDC3B012C082B7803FD02B6140D11EA615D4B012C014FE955BD02B6140F68095ADF3B012C0F41B9AA4D02B6140046E977610B112C0BB2733B2D12B6140046E977610B112C06893AAC8D12B614072425A6B23B112C0E06FDAB4D12B614068B7B0B427B112C0DDE14FE7D02B61401228736B23B112C091F49F9CD02B6140D546BFDC21B112C06497E4E8CF2B614054A587492AB112C0486504EECE2B614037C363CC22B112C03CF7C2F1CE2B61408E3AD4D704B112C0BC7AC592CF2B6140F66ED5BCF7B012C074ADBB6DCF2B61403F494058DCB012C069A3D665CF2B614056338681D6B012C0B1A4876FCF2B61407499BCC9CFB012C0C6E8068FCF2B614038656DF4B9B012C0FFD8928ACF2B614011067FDFACB012C0E7C48987CF2B6140F8FCD3F4A3B012C0FFEF6440CF2B6140F8FCD3F4A3B012C0993CF31ACF2B61404813F9569EB012C00AFC56BDCE2B61408E33EF4BA6B012C0059A073ECE2B61404D0E5CA8AFB012C035957372CE2B614080425D8DA2B012C024273276CE2B6140626039109BB012C0C686B70FCF2B6140536FA75197B012C0C4375F4FCF2B614004167C937DB012C0E47531C7CF2B6140F8CDD8886FB012C070B6CD24D02B61404E9C5AE05BB012C0DBB8970AD02B614068D58FA96DB012C0538BF26BD02B6140329220837EB012C0538BF26BD02B6140D5765E7295B012C061488C28D02B6140A2C8D20FB1B012C075376575D02B61405ACEF4CDC3B012C0,MR,0,0,5
0103000020E61000000100000005000000C6E8068FCF2B614038656DF4B9B012C01A1B40F9CE2B6140E94E4892BFB012C0831D0ADFCE2B614040B2ADADB6B012C0FFD8928ACF2B614011067FDFACB012C0C6E8068FCF2B614038656DF4B9B012C0,Ridge,0,0,0
0103000020E6100000010000000D000000FFD8928ACF2B614011067FDFACB012C0831D0ADFCE2B614040B2ADADB6B012C01A1B40F9CE2B6140E94E4892BFB012C0C6E8068FCF2B614038656DF4B9B012C0B1A4876FCF2B61407499BCC9CFB012C09EE69518CE2B61400474726BE6B012C0F3C976C2CD2B6140150EF3DDDFB012C02C827CB3CD2B61406ADC7435CCB012C061DF3767CE2B6140123609BEB5B012C0AF67CED3CE2B6140F553E540AEB012C0FFEF6440CF2B6140F8FCD3F4A3B012C0E7C48987CF2B6140F8FCD3F4A3B012C0FFD8928ACF2B614011067FDFACB012C0,SMR,0,0,3
0103000020E610000001000000070000003CF7C2F1CE2B61408E3AD4D704B112C0AB057F54CE2B614053CD9D2900B112C0EF63583ACE2B6140F7537207F6B012C043520D2FCE2B6140304728A7F1B012C074ADBB6DCF2B61403F494058DCB012C0BC7AC592CF2B6140F66ED5BCF7B012C03CF7C2F1CE2B61408E3AD4D704B112C0,SM,0,0,2
0103000020E6100000010000000D000000A0CE2E1CAF2B614012AEA243C6B512C0D783874FAF2B6140C17ACB5268B512C0A9125D3CB02B6140C1E1D736FAB412C0BEE2EDB7B02B614051DEB00BE3B412C0CA9F8774B02B61401993B82F56B512C067A3364DB02B6140F727332991B512C07AC89847B02B614023E7DD74B1B512C004103AE7B12B61400AEC1159D0B512C031C3529DB32B614081642653EAB512C0392B1BDBB32B61403897B1B405B612C08344E4C7B22B61404C83A6C41AB612C02A9CD89BB02B614050C5083202B612C0A0CE2E1CAF2B614012AEA243C6B512C0,CP,0,0,5
